file	status	out
PDFs/910815.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/910815.txt
PDFs/930910.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/930910.txt
PDFs/930923a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/930923a.txt
PDFs/930923b.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/930923b.txt
PDFs/930924_v2.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/930924_v2.txt
PDFs/910927.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/910927.txt
PDFs/930929a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/930929a.txt
PDFs/930929b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/930929b.txt
PDFs/930930a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/930930a.txt
PDFs/930930b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/930930b.txt
PDFs/910930f.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/910930f.txt
PDFs/931208b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/931208b.txt
PDFs/931208c.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/931208c.txt
PDFs/931212.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/931212.txt
PDFs/931215.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/931215.txt
PDFs/920131.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/920131.txt
PDFs/940304.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940304.txt
PDFs/940317.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940317.txt
PDFs/940328.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940328.txt
PDFs/940422.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/940422.txt
PDFs/920515a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/920515a.txt
PDFs/940506a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940506a.txt
PDFs/940506b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940506b.txt
PDFs/940531.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940531.txt
PDFs/940604.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940604.txt
PDFs/920813.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/920813.txt
PDFs/940620b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940620b.txt
PDFs/940701.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/940701.txt
PDFs/940731.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/940731.txt
PDFs/940825.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940825.txt
PDFs/920930f.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/920930f.txt
PDFs/940914.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/940914.txt
PDFs/940920.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940920.txt
PDFs/940921.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940921.txt
PDFs/940927a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940927a.txt
PDFs/921113b.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/921113b.txt
PDFs/940929a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940929a.txt
PDFs/940929b.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/940929b.txt
PDFs/941212.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/941212.txt
PDFs/950117.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950117.txt
PDFs/930428.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/930428.txt
PDFs/950329.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950329.txt
PDFs/950410.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950410.txt
PDFs/950418.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950418.txt
PDFs/950421.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950421.txt
PDFs/930726.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/930726.txt
PDFs/950726.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950726.txt
PDFs/950731a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950731a.txt
PDFs/950830.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950830.txt
PDFs/950920a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950920a.txt
PDFs/930920.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/930920.txt
PDFs/950921.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/950921.txt
PDFs/950929a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950929a.txt
PDFs/950929b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950929b.txt
PDFs/950929c.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950929c.txt
PDFs/930928.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/930928.txt
PDFs/960214.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960214.txt
PDFs/960418.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960418.txt
PDFs/960423.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/960423.txt
PDFs/960425.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960425.txt
PDFs/931110.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/931110.txt
PDFs/960515.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960515.txt
PDFs/960516.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960516.txt
PDFs/960605.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960605.txt
PDFs/960620.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960620.txt
PDFs/940202a.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/940202a.txt
PDFs/960812.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960812.txt
PDFs/960826.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960826.txt
PDFs/960924.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/960924.txt
PDFs/960930a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960930a.txt
PDFs/940421.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940421.txt
PDFs/960930c.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960930c.txt
PDFs/960930d.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960930d.txt
PDFs/961025.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/961025.txt
PDFs/961030.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/961030.txt
PDFs/940523.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940523.txt
PDFs/961112a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/961112a.txt
PDFs/961126.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/961126.txt
PDFs/970117.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970117.txt
PDFs/970127.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/970127.txt
PDFs/940624.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/940624.txt
PDFs/970527.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970527.txt
PDFs/970623.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/970623.txt
PDFs/970625.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970625.txt
PDFs/970707.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970707.txt
PDFs/940908.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940908.txt
PDFs/970729.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970729.txt
PDFs/970813.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970813.txt
PDFs/970904.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970904.txt
PDFs/970908.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970908.txt
PDFs/940927d.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/940927d.txt
PDFs/970917b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970917b.txt
PDFs/970924.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970924.txt
PDFs/970929a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970929a.txt
PDFs/970930b.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/970930b.txt
PDFs/950328a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950328a.txt
PDFs/970930d.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/970930d.txt
PDFs/970930e.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/970930e.txt
PDFs/980331a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980331a.txt
PDFs/980331b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980331b.txt
PDFs/950419b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950419b.txt
PDFs/980410a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980410a.txt
PDFs/980410d.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980410d.txt
PDFs/980410e.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980410e.txt
PDFs/980427.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/980427.txt
PDFs/950811.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/950811.txt
PDFs/980512.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980512.txt
PDFs/980520.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980520.txt
PDFs/980526.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980526.txt
PDFs/980527.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980527.txt
PDFs/950927b.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/950927b.txt
PDFs/980731b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980731b.txt
PDFs/980810.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980810.txt
PDFs/980823.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/980823.txt
PDFs/980828.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980828.txt
PDFs/951126.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/951126.txt
PDFs/980921.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980921.txt
PDFs/980925.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980925.txt
PDFs/980926.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980926.txt
PDFs/980928c.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/980928c.txt
PDFs/960513.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960513.txt
PDFs/980928e.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980928e.txt
PDFs/980930a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980930a.txt
PDFs/980930d.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980930d.txt
PDFs/981006a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/981006a.txt
PDFs/960712.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960712.txt
PDFs/981105.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/981105.txt
PDFs/981201c.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/981201c.txt
PDFs/981201d.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/981201d.txt
PDFs/981201e.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/981201e.txt
PDFs/960926b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/960926b.txt
PDFs/990625.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/990625.txt
PDFs/990702.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/990702.txt
PDFs/990710.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/990710.txt
PDFs/990724.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/990724.txt
PDFs/961017.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/961017.txt
PDFs/990930b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/990930b.txt
PDFs/991001.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/991001.txt
PDFs/991209A.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/991209A.txt
PDFs/Antioch Dunes Species (1).pdf	NOT_PDF	NA
PDFs/961112c.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/961112c.txt
PDFs/Bunched arrowhead RP.pdf	NOT_PDF	NA
PDFs/chapmans rhododendron rp.pdf	NOT_PDF	NA
PDFs/CJB_Recovery_Outline_FINAL.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/CJB_Recovery_Outline_FINAL.txt
PDFs/Columbia Basin Pygmy Rabbit Final RP.pdf	NOT_PDF	NA
PDFs/970407.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970407.txt
PDFs/CS_Appendices_final_4March2016.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/CS_Appendices_final_4March2016.txt
PDFs/cumberland bean recov plan.pdf	NOT_PDF	NA
PDFs/Desert yellowhead recovery outline_02-25-10.pdf	NOT_PDF	NA
PDFs/DLI RP FINAL AUG2013_1.pdf	NOT_PDF	NA
PDFs/970725.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970725.txt
PDFs/Draft Recovery Plan for the Santa Barbara DPS of California Tiger Salamander (1).pdf	NOT_PDF	NA
PDFs/duskytaildarter_RP.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/duskytaildarter_RP.txt
PDFs/dwm recovery plan.pdf	NOT_PDF	NA
PDFs/Eureka Valley Dunes Recovery Plan.pdf	NOT_PDF	NA
PDFs/970915.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/970915.txt
PDFs/Final_Coastal_RUIP_092915_1.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/Final_Coastal_RUIP_092915_1.txt
PDFs/Final_Columbia_Headwaters_RUIP_092915.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/Final_Columbia_Headwaters_RUIP_092915.txt
PDFs/FINALCS.DRAFT_Feb_19_2016_FINAL.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/FINALCS.DRAFT_Feb_19_2016_FINAL.txt
PDFs/final draft Lynx Recovery Outline 9-05.pdf	NOT_PDF	NA
PDFs/970930a.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/970930a.txt
PDFs/Final_Mid_Columbia_RUIP_092915.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/Final_Mid_Columbia_RUIP_092915.txt
PDFs/Final RP _Vine Hill Clarkia_signed_1.pdf	NOT_PDF	NA
PDFs/Final_Saint_Mary_RUIP_092915-corrected.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/Final_Saint_Mary_RUIP_092915-corrected.txt
PDFs/FINAL Sei Whale Recovery Plan.24July.pdf	NOT_PDF	NA
PDFs/980301.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980301.txt
PDFs/First Revised Kendall Warm Springs Dace Recovery plan_10.14.2015.pdf	NOT_PDF	NA
PDFs/First Revised Recovery Plan for Wyoming Toad_07.16.2015.pdf	NOT_PDF	NA
PDFs/FL torreya recov plan.pdf	NOT_PDF	NA
PDFs/hairy rattleweed rp.pdf	NOT_PDF	NA
PDFs/980410c.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980410c.txt
PDFs/hawaiianmonkseal.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/hawaiianmonkseal.txt
PDFs/Hawaiian Waterbirds RP 2nd Revision.pdf	NOT_PDF	NA
PDFs/kempsridley_revision2_with signature.pdf	NOT_PDF	NA
PDFs/kodachrome bladderpod recovery outline_final_Oct 09.pdf	NOT_PDF	NA
PDFs/980511b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980511b.txt
PDFs/LaurelDaceRecoveryPlan 20150114.pdf	NOT_PDF	NA
PDFs/MSO_Recovery_Plan_First_Revision_Dec2012.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/MSO_Recovery_Plan_First_Revision_Dec2012.txt
PDFs/NCDE_Draft_CS_Appendices_Apr2013_Final_Version_1.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/NCDE_Draft_CS_Appendices_Apr2013_Final_Version_1.txt
PDFs/NCDE_Draft_CS_Apr2013_Final_Version_corrected headers_1.pdf	NOT_PDF	NA
PDFs/980731a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980731a.txt
PDFs/Pallid Sturgeon Recovery Plan First Revision signed version 012914_3.pdf	NOT_PDF	NA
PDFs/Parachute Beardtongue Recovery Outline.pdf	NOT_PDF	NA
PDFs/Pariette Cactus_Recovery Outline_Apr 2010.pdf	NOT_PDF	NA
PDFs/Pediocactus Recovery Plan Final DRAFT signed 04052016_1.pdf	NOT_PDF	NA
PDFs/980911a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980911a.txt
PDFs/pink mucket rp.pdf	NOT_PDF	NA
PDFs/Polar Bear Conservation Mgmt Plan.pdf	NOT_PDF	NA
PDFs/PR boa recov plan.pdf	NOT_PDF	NA
PDFs/PreblesMeadowJumpingMouseRecoveryPlan.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/PreblesMeadowJumpingMouseRecoveryPlan.txt
PDFs/980928b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980928b.txt
PDFs/Recovery Plan for Baker's Larkspur_8-3-15_1.pdf	NOT_PDF	NA
PDFs/Recovery plan for Calyptronoma rivalis.pdf	NOT_PDF	NA
PDFs/Recovery Plan for Four Subspecies of Island Fox_2-27-15 final.pdf	NOT_PDF	NA
PDFs/RevisedNSORecPlan2011_1.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/RevisedNSORecPlan2011_1.txt
PDFs/980930c_v2.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/980930c_v2.txt
PDFs/Rogue&Illinois Valley Final Recovery Plan 031913.pdf	NOT_PDF	NA
PDFs/RP_SCTB_2015, July_draft for public review_1.pdf	NOT_PDF	NA
PDFs/Sclerocactus wetlandicus recovery outline_final_Apr 2010.pdf	NOT_PDF	NA
PDFs/shortsgrodRP.pdf	OCR	/home/jmalcom/data/NLP/recovery_plan/TXTs/shortsgrodRP.txt
PDFs/981201b.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/981201b.txt
PDFs/smalltoothsawfish.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/smalltoothsawfish.txt
PDFs/SPEI Tsk Lst 12- 2007_1.pdf	NOT_PDF	NA
PDFs/Sperm_whale_Recovery_Plan.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/Sperm_whale_Recovery_Plan.txt
PDFs/spring creek bladderpod rp.pdf	NOT_PDF	NA
PDFs/990305.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/990305.txt
PDFs/sturgeon_shortnose_1.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/sturgeon_shortnose_1.txt
PDFs/tan riffleshell rp.pdf	NOT_PDF	NA
PDFs/Tar River Spinymussel Recovery Plan.pdf	NOT_PDF	NA
PDFs/TexasAyenia_DraftRecoveryPlan_Final_June2014.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/TexasAyenia_DraftRecoveryPlan_Final_June2014.txt
PDFs/990930a.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/990930a.txt
PDFs/vahls boxwood rp.pdf	NOT_PDF	NA
PDFs/Vol II NGP Draft Revised Winter Rec Plan 6_05_15_2.pdf	NOT_PDF	NA
PDFs/Vol I NGP Draft Revised Breeding Rec Plan (JR Edits) (kk) 20160224_1.pdf	NOT_PDF	NA
PDFs/whale_blue.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/whale_blue.txt
PDFs/beautiful goetzea rp.pdf	NOT_PDF	NA
PDFs/whiteabalone.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/whiteabalone.txt
PDFs/WS_5yr review.pdf	NOT_PDF	NA
PDFs/Colorado Butterfly Plant Recovery Outline_Final_May 2010.pdf	NOT_PDF	NA
PDFs/Debeque Phacelia Recovery Outline.pdf	NOT_PDF	NA
PDFs/Draft Yuma Clapper Rail Recovery Plan, First Revision.pdf	NOT_PDF	NA
PDFs/Final_Bull_Trout_Recovery_Plan_092915-corrected.pdf	Exist	/home/jmalcom/data/NLP/recovery_plan/TXTs/Final_Bull_Trout_Recovery_Plan_092915-corrected.txt
PDFs/Final_Klamath_RUIP_092915.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/Final_Klamath_RUIP_092915.txt
PDFs/Final_Upper_Snake_RUIP_092915.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/Final_Upper_Snake_RUIP_092915.txt
PDFs/Franciscan manzanita_Recovery Outline.pdf	NOT_PDF	NA
PDFs/Jones cycladenia_123008.pdf	NOT_PDF	NA
PDFs/Mountain sweet pitcher plant RP.pdf	NOT_PDF	NA
PDFs/Pagosa skyrocket Recovery Outline.pdf	NOT_PDF	NA
PDFs/Phyllostegia hispida Final RP 081413.pdf	NOT_PDF	NA
PDFs/Recovery Outline NM Meadow Jumping Mouse R2 ES Signed_3.pdf	NOT_PDF	NA
PDFs/Recovery Plan SW AK DPS Sea Otter Aug13.pdf	NOT_PDF	NA
PDFs/RRP.LstRvrSckr&ShrtnsSckr_1.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/RRP.LstRvrSckr&ShrtnsSckr_1.txt
PDFs/Sonoran Pronghorn - draft revised recovery plan 4.8.15.pdf	NOT_PDF	NA
PDFs/st thomas prickly ash rp.pdf	NOT_PDF	NA
PDFs/TMRP_Final.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/TMRP_Final.txt
PDFs/whale_killer.pdf	Embed	/home/jmalcom/data/NLP/recovery_plan/TXTs/whale_killer.txt
